time,gt_x,gt_y,gt_z,gt_vx,gt_vy,gt_vz,meas_x,meas_y,meas_z,gnss_error_mag,wind_x,wind_y,wind_z,wind_mag,rep_force_mag,nearest_neighbor_dist,target_x,target_y,target_z,tracking_error_mag,collision_flag
20.43,17.5277,3.3336,0.08,-0.0,0.0001,-0.0,18.1226,4.1617,1.0968,1.44,-0.0,0.0002,-0.0001,0.0002,0.0,1.178,134.6417,-402.0298,-302.176,519.0317,1
20.471,17.5277,3.3336,0.08,-0.0,0.0001,-0.0,18.1238,4.1611,1.0969,1.4403,-0.0002,-0.0002,0.0001,0.0003,0.0,1.179,134.6179,-409.2671,-305.635,526.6983,1
20.513,17.5277,3.3336,0.08,-0.0,0.0001,0.0,18.1247,4.1607,1.097,1.4404,0.0001,0.0003,-0.0007,0.0007,0.0,1.179,134.6173,-409.2673,-305.635,526.6983,1
20.555,17.5277,3.3336,0.08,-0.0,0.0001,-0.0,18.1257,4.1602,1.097,1.4406,-0.0003,-0.0004,0.0008,0.0009,0.0,1.18,134.6166,-409.2676,-305.635,526.6984,1
20.596,17.5277,3.3336,0.08,-0.0,0.0001,-0.0,18.4452,4.5787,1.1587,1.8856,0.0005,0.0,0.001,0.0011,0.0,0.787,134.5593,-417.4736,-309.773,535.5222,1
20.638,17.5277,3.3336,0.08,-0.0,0.0001,-0.0,18.5299,4.8016,1.0415,2.0209,-0.0001,0.0001,-0.0003,0.0003,0.0,0.549,134.5572,-417.4743,-309.773,535.5222,1
20.679,17.5277,3.3336,0.08,-0.0,0.0001,-0.0,18.5291,4.802,1.042,2.021,0.0002,-0.0001,-0.0008,0.0008,0.0,0.549,134.5572,-417.4743,-309.773,535.5222,1
20.721,17.5277,3.3336,0.08,-0.0,0.0001,-0.0,18.5281,4.8025,1.0427,2.0212,-0.0001,-0.0,0.0002,0.0003,0.0,0.549,134.4406,-424.5022,-313.78,543.3417,1
20.763,17.5277,3.3336,0.08,-0.0,0.0001,0.0,18.5273,4.8029,1.0432,2.0214,-0.0,0.0001,-0.0002,0.0002,0.0,0.548,134.4394,-424.5025,-313.78,543.3417,1
20.804,17.5277,3.3336,0.08,-0.0,0.0001,-0.0,18.5264,4.8033,1.0438,2.0215,0.0002,-0.0003,0.0002,0.0004,0.0,0.548,134.2865,-431.4462,-318.064,551.2546,1
20.846,17.5277,3.3336,0.08,-0.0,0.0001,-0.0,18.5861,4.2673,1.1094,1.7469,0.0006,-0.0002,0.0001,0.0007,0.0,1.069,134.2845,-431.4468,-318.064,551.2547,1
20.887,17.5277,3.3336,0.08,-0.0,0.0001,0.0,18.5861,4.2668,1.1091,1.7465,0.0003,-0.0001,0.0,0.0003,0.0,1.07,134.1405,-437.9067,-322.354,558.798,1
20.929,17.5277,3.3336,0.08,-0.0,0.0001,-0.0,18.5861,4.2662,1.1088,1.746,-0.0001,0.0001,-0.0001,0.0001,0.0,1.07,134.1391,-437.9072,-322.354,558.7981,1
20.971,17.5277,3.3336,0.08,-0.0,0.0001,-0.0,18.5862,4.2655,1.1085,1.7455,-0.0,-0.0007,0.0008,0.0011,0.0,1.071,134.137,-437.9078,-322.354,558.7982,1
21.012,17.5277,3.3336,0.08,-0.0,0.0001,-0.0,18.485,4.1444,1.3807,1.8071,-0.0005,-0.0,0.0001,0.0006,0.0,1.203,133.97,-445.8364,-327.778,568.1579,1
21.054,17.5277,3.3336,0.08,-0.0,0.0001,0.0,18.4848,4.1436,1.3814,1.8071,-0.0001,0.0005,0.0001,0.0006,0.0,1.204,133.9688,-445.8368,-327.778,568.1579,1
21.095,17.5277,3.3336,0.08,-0.0,0.0001,-0.0,18.4845,4.1426,1.3822,1.8071,-0.0002,-0.0002,-0.0001,0.0003,0.0,1.205,133.7859,-451.2707,-332.026,574.8699,1
21.137,17.5277,3.3336,0.08,-0.0,0.0001,0.0,18.4286,4.6446,1.5395,2.1588,-0.0004,-0.0004,-0.0009,0.0011,0.0,0.729,133.7848,-451.271,-332.026,574.87,1
21.179,17.5277,3.3336,0.08,-0.0,0.0001,0.0,18.4286,4.6448,1.5395,2.159,0.0002,0.0002,-0.0003,0.0004,0.0,0.728,133.7835,-451.2714,-332.026,574.87,1
21.22,17.5277,3.3336,0.08,-0.0,0.0001,-0.0,18.5598,4.7879,1.6321,2.3642,0.0001,-0.0002,0.0003,0.0004,0.0,0.556,133.7831,-451.2715,-332.026,574.87,1
21.262,17.5277,3.3336,0.08,-0.0,0.0001,-0.0,18.5601,4.7881,1.632,2.3644,-0.0004,0.0004,0.0005,0.0008,0.0,0.556,133.6003,-458.297,-337.43,583.5141,1
21.303,17.5277,3.3336,0.08,-0.0,0.0001,-0.0,18.5603,4.7884,1.632,2.3646,-0.0003,-0.0001,0.0004,0.0005,0.0,0.555,133.6003,-458.297,-337.43,583.5141,1
21.345,17.5277,3.3336,0.08,-0.0,0.0001,-0.0,18.3751,4.5115,1.5622,2.0742,-0.0001,0.0002,-0.0005,0.0006,0.0,0.872,133.5984,-458.2976,-337.43,583.5142,1
21.387,17.5277,3.3337,0.08,-0.0,0.0001,-0.0,18.377,4.5126,1.5619,2.0754,-0.0003,-0.0002,-0.0006,0.0007,0.0,0.87,133.3604,-465.2222,-343.095,592.2253,1
21.428,17.5277,3.3337,0.08,-0.0,0.0001,0.0,18.2993,4.5061,1.6201,2.0837,0.0003,0.0009,-0.0005,0.0011,0.0,0.88,133.3585,-465.2227,-343.095,592.2254,1
21.47,17.5277,3.3337,0.08,-0.0,0.0001,-0.0,18.3,4.5053,1.6206,2.0839,-0.0004,-0.0001,0.0003,0.0005,0.0,0.881,133.3572,-465.2231,-343.095,592.2255,1
21.511,17.5277,3.3337,0.08,-0.0,0.0001,-0.0,18.3005,4.5047,1.6209,2.084,0.0002,-0.0004,0.0,0.0005,0.0,0.881,133.0776,-473.1556,-349.688,602.2719,1
21.553,17.5277,3.3337,0.08,-0.0,0.0001,-0.0,18.8465,4.4286,1.434,2.1844,0.0003,0.0001,-0.0005,0.0006,0.0,0.922,132.8428,-478.8194,-354.876,609.7236,1
21.595,17.5277,3.3337,0.08,-0.0,0.0001,-0.0,18.8482,4.4287,1.4351,2.1861,-0.0005,-0.0003,0.0003,0.0007,0.0,0.923,132.8408,-478.8199,-354.876,609.7237,1
21.636,17.5277,3.3337,0.08,-0.0,0.0001,-0.0,18.8494,4.4288,1.4359,2.1874,-0.0002,-0.0006,-0.0005,0.0007,0.0,0.923,132.8398,-478.8202,-354.876,609.7237,1
21.678,17.5276,3.3337,0.08,-0.0,0.0001,0.0,18.8506,4.4288,1.4367,2.1886,0.0002,0.0001,-0.0002,0.0003,0.0,0.923,132.8395,-478.8203,-354.876,609.7237,1
21.719,17.5276,3.3337,0.08,-0.0,0.0001,-0.0,18.8942,4.3645,1.1278,2.007,-0.0002,-0.0003,-0.0007,0.0008,0.0,0.995,132.5052,-487.0825,-362.185,620.4545,1
21.761,17.5276,3.3337,0.08,-0.0,0.0001,-0.0,18.8938,4.3655,1.1266,2.0065,0.0002,-0.0004,-0.0001,0.0005,0.0,0.994,132.5042,-487.0828,-362.185,620.4545,1
21.803,17.5276,3.3337,0.08,-0.0,0.0001,-0.0,18.8933,4.3664,1.1252,2.006,-0.0001,-0.0001,0.0011,0.0011,0.0,0.993,132.233,-492.9691,-367.802,628.3398,1
21.844,17.5276,3.3337,0.08,-0.0,0.0001,-0.0,18.7491,4.9151,1.382,2.385,0.0001,0.0001,0.0006,0.0007,0.04,0.426,132.2312,-492.9696,-367.802,628.3399,1
21.886,17.5276,3.3337,0.08,-0.0,0.0001,0.0,18.7508,4.9161,1.383,2.387,0.0002,-0.0,-0.0002,0.0003,0.041,0.426,132.2312,-492.9696,-367.802,628.3399,1
21.927,17.5276,3.3337,0.08,-0.0,0.0001,-0.0,18.7525,4.9171,1.3841,2.3891,-0.0,-0.0006,-0.0002,0.0006,0.042,0.425,132.2305,-492.9697,-367.802,628.3399,1
21.969,17.5276,3.3337,0.08,-0.0,0.0001,-0.0,18.4733,5.0493,1.3039,2.3098,0.0002,-0.0005,0.0009,0.001,0.177,0.344,131.8621,-501.6416,-375.821,639.8234,1
22.011,17.5276,3.3337,0.08,-0.0,0.0001,-0.0,18.4731,5.0506,1.3049,2.3113,-0.0004,-0.0001,0.0004,0.0005,0.179,0.343,131.5371,-507.8172,-381.813,648.1633,1
22.052,17.5276,3.3337,0.08,-0.0,0.0001,-0.0,18.4729,5.052,1.3059,2.3128,-0.0001,0.0001,0.0009,0.0009,0.181,0.342,131.8616,-501.6418,-375.821,639.8235,1
22.094,17.5276,3.3337,0.08,-0.0,0.0001,-0.0,18.4729,5.0538,1.3072,2.3148,-0.0004,0.0002,-0.0003,0.0006,0.183,0.34,131.5344,-507.8179,-381.813,648.1634,1
22.135,17.5276,3.3337,0.08,-0.0,0.0001,-0.0,18.4729,5.0552,1.3082,2.3164,-0.0001,-0.0001,0.0001,0.0002,0.185,0.339,131.5339,-507.818,-381.813,648.1634,1
22.177,17.5276,3.3337,0.08,-0.0,0.0001,-0.0,18.5999,4.6409,1.2134,2.0354,0.0005,-0.0004,0.0004,0.0008,0.0,0.696,131.0633,-516.8814,-390.444,660.3205,1
22.219,17.5276,3.3337,0.08,-0.0,0.0001,-0.0,18.6011,4.6403,1.2122,2.035,-0.0003,0.0003,-0.0008,0.0009,0.0,0.696,131.0609,-516.882,-390.444,660.3206,1
22.26,17.5276,3.3337,0.08,-0.0,0.0001,-0.0,18.6021,4.6398,1.2114,2.0348,0.0003,0.0003,-0.0,0.0004,0.0,0.697,130.6618,-523.3786,-396.734,669.0938,1
22.302,17.5276,3.3337,0.08,-0.0,0.0001,-0.0,18.6031,4.6394,1.2106,2.0346,0.0,-0.0002,-0.0,0.0002,0.0,0.697,130.6612,-523.3787,-396.734,669.0938,1
22.343,17.5276,3.3337,0.08,-0.0,0.0001,0.0,18.6903,4.5806,1.2365,2.0601,-0.0002,0.0001,-0.0003,0.0004,0.0,0.753,130.6605,-523.3789,-396.734,669.0939,1
22.385,17.5276,3.3337,0.08,-0.0,0.0001,-0.0,18.69,4.5792,1.236,2.0588,-0.0004,-0.0004,-0.0003,0.0006,0.0,0.754,130.0781,-532.8657,-405.724,681.8023,1
22.427,17.5276,3.3337,0.08,-0.0,0.0001,-0.0,18.6896,4.5779,1.2356,2.0575,0.0005,0.0004,-0.0009,0.0011,0.0,0.756,130.0765,-532.8661,-405.724,681.8024,1
22.468,17.5276,3.3338,0.08,-0.0,0.0001,-0.0,18.4585,4.5849,1.1194,1.8741,-0.0,-0.0,-0.0003,0.0003,0.0,0.777,130.0755,-532.8664,-405.724,681.8024,1
22.51,17.5276,3.3338,0.08,-0.0,0.0001,-0.0,18.4573,4.5849,1.118,1.8728,-0.0001,-0.0002,0.0001,0.0002,0.0,0.777,130.0753,-532.8664,-405.724,681.8024,1
22.551,17.5276,3.3338,0.08,-0.0,0.0001,0.0,18.4561,4.585,1.1165,1.8714,-0.0,0.0005,-0.0004,0.0006,0.0,0.777,129.4646,-542.6328,-414.961,694.8874,1
22.593,17.5276,3.3338,0.08,-0.0,0.0001,-0.0,18.5951,4.5575,1.2186,1.9833,-0.0,0.0003,0.0002,0.0004,0.0,0.779,129.4641,-542.633,-414.961,694.8874,1
22.635,17.5276,3.3338,0.08,-0.0,0.0001,0.0,18.5959,4.558,1.2199,1.9848,-0.0004,-0.0,-0.0002,0.0004,0.0,0.779,128.8976,-549.8098,-421.475,704.3293,1
22.676,17.5276,3.3338,0.08,-0.0,0.0001,-0.0,18.5968,4.5585,1.2212,1.9864,0.0004,-0.0,-0.0006,0.0007,0.0,0.778,128.8958,-549.8102,-421.475,704.3293,1
22.718,17.5276,3.3338,0.08,-0.0,0.0001,-0.0,18.5981,4.5592,1.2229,1.9884,0.0004,-0.0001,0.0005,0.0007,0.0,0.777,127.953,-560.5439,-430.752,718.1699,1
22.759,17.5276,3.3338,0.08,-0.0,0.0001,-0.0,18.5274,4.8911,1.4278,2.2894,-0.0001,0.0001,-0.0008,0.0008,0.0,0.464,127.9506,-560.5444,-430.752,718.17,1
22.801,17.5276,3.3338,0.08,-0.0,0.0001,-0.0,18.5277,4.8915,1.4295,2.2908,0.0002,-0.0005,0.0005,0.0007,0.0,0.463,127.9495,-560.5447,-430.752,718.17,1
22.843,17.5276,3.3338,0.08,-0.0,0.0001,0.0,18.5281,4.8922,1.4318,2.2928,0.0001,-0.0001,0.0005,0.0005,0.0,0.462,127.0789,-568.6303,-437.031,728.1555,1
22.884,17.5276,3.3338,0.08,-0.0,0.0001,-0.0,18.8179,4.5957,1.4531,2.2677,-0.0004,0.0004,-0.0005,0.0007,0.0,0.753,127.0776,-568.6306,-437.031,728.1555,1
22.926,17.5276,3.3338,0.08,-0.0,0.0001,-0.0,18.8189,4.5951,1.4517,2.2672,0.0,-0.0013,0.0,0.0013,0.0,0.754,125.8043,-579.0061,-444.745,740.7516,1
22.967,17.5276,3.3338,0.08,-0.0,0.0001,0.0,18.8202,4.5945,1.45,2.2665,0.0008,0.0,0.0001,0.0008,0.0,0.755,125.8019,-579.0066,-444.745,740.7516,1
23.009,17.5276,3.3338,0.08,-0.0,0.0001,-0.0,18.8212,4.594,1.4487,2.266,0.0004,0.0002,-0.0003,0.0005,0.0,0.755,125.8004,-579.007,-444.745,740.7517,1
23.051,17.5276,3.3338,0.08,-0.0,0.0001,-0.0,18.8221,4.5936,1.4475,2.2655,-0.0002,-0.0,0.0007,0.0007,0.0,0.756,125.8001,-579.007,-444.745,740.7517,1
23.092,17.5276,3.3338,0.08,-0.0,0.0001,-0.0,18.7457,4.448,1.0293,1.9043,-0.0002,0.0001,0.0005,0.0006,0.0,0.889,124.0944,-591.1048,-453.264,755.1388,1
23.134,17.5276,3.3338,0.08,-0.0,0.0001,-0.0,18.7475,4.4491,1.0297,1.9063,0.0001,0.0008,0.0001,0.0008,0.0,0.888,124.0925,-591.1052,-453.264,755.1388,1
23.175,17.5276,3.3338,0.08,-0.0,0.0001,0.0,18.7494,4.4501,1.0301,1.9083,-0.0001,-0.0003,-0.0,0.0003,0.0,0.887,122.4405,-600.0793,-458.817,765.3107,1
23.217,17.5276,3.3338,0.08,-0.0,0.0001,0.0,18.5017,4.5502,1.0488,1.8349,0.0001,0.0001,-0.0003,0.0004,0.0,0.8,122.4391,-600.0796,-458.817,765.3108,1
23.259,17.5276,3.3338,0.08,-0.0,0.0001,-0.0,18.5024,4.5512,1.0483,1.8358,-0.0008,0.0001,-0.0015,0.0016,0.0,0.799,122.4385,-600.0797,-458.817,765.3108,1
23.3,17.5276,3.3338,0.08,-0.0,0.0001,-0.0,18.5032,4.5523,1.0479,1.8367,-0.0003,-0.0,-0.0005,0.0006,0.0,0.798,122.4383,-600.0797,-458.817,765.3108,1
23.342,17.5276,3.3338,0.08,-0.0,0.0001,0.0,18.5042,4.5537,1.0473,1.8378,-0.0002,0.0001,-0.0003,0.0004,0.0,0.796,117.3521,-623.8302,-473.088,791.9517,1
23.383,17.5276,3.3338,0.08,-0.0,0.0001,-0.0,18.4394,4.5563,0.5906,1.6083,-0.0001,-0.0003,0.0004,0.0005,0.0,0.81,117.3497,-623.8306,-473.088,791.9518,1
23.425,17.5276,3.3338,0.08,-0.0,0.0001,-0.0,18.4389,4.5559,0.5912,1.6079,0.0001,-0.0006,-0.0001,0.0006,0.0,0.81,117.3469,-623.8312,-473.088,791.9519,1
23.467,17.5276,3.3338,0.08,-0.0,0.0001,0.0,18.4383,4.5554,0.5921,1.6074,-0.0004,0.0003,-0.0004,0.0006,0.0,0.811,117.3455,-623.8315,-473.088,791.9519,1
23.508,17.5276,3.3338,0.08,-0.0,0.0001,0.0,18.5873,4.2372,0.8803,1.6061,0.0001,0.0009,-0.0007,0.0011,0.0,1.099,114.6727,-632.8164,-477.755,801.5301,1
23.55,17.5276,3.3339,0.08,-0.0,0.0001,0.0,18.5884,4.2367,0.8794,1.6061,0.0005,-0.0005,0.0002,0.0008,0.0,1.099,114.672,-632.8165,-477.755,801.5301,1
23.591,17.5276,3.3339,0.08,-0.0,0.0001,-0.0,18.5899,4.236,0.8782,1.6061,0.0001,-0.0003,0.0,0.0003,0.0,1.1,114.6711,-632.8167,-477.755,801.5302,1
23.633,17.5276,3.3339,0.08,-0.0,0.0001,0.0,18.5911,4.2355,0.8773,1.6061,0.0002,0.0003,-0.0008,0.0009,0.0,1.1,110.8485,-645.3377,-484.556,815.0801,1
23.675,17.5276,3.3339,0.08,-0.0,0.0001,-0.0,18.5924,4.2349,0.8764,1.6062,0.0,0.0003,0.0003,0.0004,0.0,1.101,110.847,-645.3379,-484.556,815.0801,1
23.716,17.5276,3.3339,0.08,-0.0,0.0001,-0.0,18.3689,3.8972,0.918,1.3143,-0.0001,0.0006,0.0002,0.0007,0.0,1.467,110.8451,-645.3382,-484.556,815.0802,1
23.758,17.5276,3.3339,0.08,-0.0,0.0001,0.0,18.3696,3.8965,0.9182,1.3146,-0.0003,-0.0,0.0006,0.0007,0.0,1.467,107.4667,-653.985,-488.746,824.0801,1
23.799,17.5276,3.3339,0.08,-0.0,0.0001,-0.0,18.2524,3.8545,0.6601,1.0644,-0.0001,-0.0003,0.0003,0.0004,0.0,1.5,107.4646,-653.9854,-488.746,824.0801,1
23.841,17.5276,3.3339,0.08,-0.0,0.0001,-0.0,18.2498,3.855,0.6607,1.0632,0.0001,0.0004,0.001,0.001,0.0,1.499,102.6822,-666.2254,-495.03,837.0752,1
23.883,17.5276,3.3339,0.08,-0.0,0.0001,-0.0,18.2477,3.8554,0.6612,1.0623,-0.0001,-0.0001,0.0004,0.0004,0.0,1.499,102.6805,-666.2257,-495.03,837.0752,1
23.924,17.5276,3.3339,0.08,-0.0,0.0001,0.0,18.4302,4.0709,0.6165,1.2829,0.0,-0.0003,0.0001,0.0003,0.0,1.284,102.6785,-666.226,-495.03,837.0753,1
23.966,17.5276,3.3339,0.08,-0.0,0.0001,0.0,18.4322,4.0723,0.6179,1.2856,0.0003,0.0001,-0.0005,0.0007,0.0,1.283,102.6775,-666.2261,-495.03,837.0753,1
24.007,17.5276,3.3339,0.08,-0.0,0.0001,-0.0,18.5601,4.1784,0.5478,1.4136,0.0003,0.0001,0.0001,0.0003,0.0,1.16,98.6218,-674.2496,-498.949,845.4144,1
24.049,17.5276,3.3339,0.08,-0.0,0.0001,-0.0,18.5604,4.1799,0.5468,1.4143,-0.0001,-0.0001,0.0007,0.0007,0.0,1.158,98.6203,-674.2498,-498.949,845.4145,1
24.091,17.5276,3.3339,0.08,-0.0,0.0001,-0.0,18.375,3.9652,0.6181,1.1858,-0.0003,-0.0003,-0.0002,0.0005,0.0,1.399,92.9279,-685.7719,-505.008,857.7097,1
24.132,17.5276,3.3339,0.08,-0.0,0.0001,0.0,18.3734,3.9664,0.6171,1.1849,0.0003,-0.0,-0.0002,0.0004,0.0,1.398,92.9243,-685.7724,-505.008,857.7098,1
24.174,17.5276,3.3339,0.08,-0.0,0.0001,-0.0,18.3717,3.9677,0.6161,1.1839,0.0002,-0.0011,-0.0003,0.0011,0.0,1.397,86.7381,-696.634,-510.961,869.4297,1
24.215,17.5276,3.3339,0.08,-0.0,0.0001,-0.0,18.2243,4.0689,0.7575,1.2185,0.0004,0.0001,0.0006,0.0007,0.0,1.284,86.7334,-696.6346,-510.961,869.4298,1
24.257,17.5276,3.3339,0.08,-0.0,0.0001,-0.0,18.2222,4.0705,0.756,1.2174,-0.0001,-0.0001,0.0009,0.001,0.0,1.282,86.7326,-696.6347,-510.961,869.4299,1
24.299,17.5276,3.3339,0.08,-0.0,0.0001,-0.0,18.2202,4.0721,0.7544,1.2163,-0.0001,-0.0,-0.0005,0.0005,0.0,1.28,81.8974,-703.3912,-515.03,876.8935,1
24.34,17.5276,3.3339,0.08,-0.0,0.0001,-0.0,18.4722,3.9229,0.6402,1.2462,0.0001,0.0004,0.0,0.0004,0.0,1.424,81.8949,-703.3915,-515.03,876.8936,1
24.382,17.5276,3.3339,0.08,-0.0,0.0001,-0.0,18.4727,3.9218,0.6398,1.2459,-0.0004,0.0005,-0.0005,0.0008,0.0,1.425,81.8904,-703.3921,-515.03,876.8937,1
24.423,17.5276,3.3339,0.08,-0.0,0.0001,-0.0,18.4733,3.9207,0.6395,1.2457,0.0002,0.0008,-0.0007,0.001,0.0,1.426,75.0557,-713.2185,-521.348,888.0563,1
24.465,17.5276,3.3339,0.08,-0.0,0.0001,-0.0,18.4738,3.9193,0.6391,1.2452,0.0003,-0.0003,-0.0007,0.0008,0.0,1.427,75.05,-713.2192,-521.348,888.0565,1
24.507,17.5276,3.3339,0.08,-0.0,0.0001,-0.0,18.4723,3.656,0.4711,1.072,0.0003,-0.0007,-0.0,0.0007,0.0,1.689,75.0491,-713.2192,-521.348,888.0565,1
24.548,17.5276,3.3339,0.08,-0.0,0.0001,-0.0,18.4722,3.6576,0.4692,1.0717,-0.0002,-0.0004,-0.0004,0.0006,0.0,1.687,69.9171,-719.0976,-525.89,895.1516,1
24.59,17.5276,3.3339,0.08,-0.0,0.0001,-0.0,18.4721,3.6598,0.4666,1.0713,0.0003,-0.0001,-0.0005,0.0006,0.0,1.685,62.7105,-727.7664,-532.83,905.8379,1
24.631,17.5276,3.334,0.08,-0.0,0.0001,-0.0,18.8151,4.0048,0.2508,1.4618,-0.0003,-0.0004,-0.0002,0.0005,0.0,1.337,62.7057,-727.7669,-532.83,905.838,1
24.673,17.5276,3.334,0.08,-0.0,0.0001,0.0,18.8152,4.0065,0.2499,1.4626,-0.0004,0.0003,0.0002,0.0005,0.0,1.335,62.7033,-727.7671,-532.83,905.8381,1
24.715,17.5276,3.334,0.08,-0.0,0.0001,-0.0,18.8155,4.0088,0.2488,1.4638,0.0,0.0003,-0.0005,0.0006,0.0,1.333,62.7027,-727.7671,-532.83,905.8381,1
24.756,17.5276,3.334,0.08,-0.0,0.0001,-0.0,18.8157,4.0105,0.248,1.4646,0.0004,-0.0004,-0.001,0.0011,0.0,1.331,57.4608,-732.8564,-538.111,912.8091,1
24.798,17.5276,3.334,0.08,-0.0,0.0001,0.0,18.8158,4.0123,0.2472,1.4655,0.0001,0.0007,0.0002,0.0007,0.0,1.329,57.4579,-732.8566,-538.111,912.8092,1
24.839,17.5276,3.334,0.08,-0.0,0.0001,-0.0,18.8698,4.3965,0.3649,1.7354,-0.0001,0.0007,-0.0006,0.0009,0.0,0.959,57.4565,-732.8568,-538.111,912.8092,1
24.881,17.5276,3.334,0.08,-0.0,0.0001,-0.0,18.8703,4.3978,0.3653,1.7367,0.0001,0.0006,-0.0003,0.0006,0.0,0.957,50.0692,-740.6252,-546.078,923.4841,1
24.923,17.5276,3.334,0.08,-0.0,0.0001,-0.0,18.8709,4.3992,0.3658,1.738,-0.0004,-0.0002,-0.0007,0.0008,0.0,0.956,50.0661,-740.6255,-546.078,923.4841,1
24.964,17.5276,3.334,0.08,-0.0,0.0001,0.0,18.8716,4.4009,0.3664,1.7398,0.0002,-0.0008,-0.0004,0.0009,0.0,0.955,50.0646,-740.6256,-546.078,923.4842,1
25.006,17.5276,3.334,0.08,-0.0,0.0001,-0.0,18.8723,4.4023,0.3668,1.7412,-0.0002,-0.0,0.0005,0.0005,0.0,0.953,44.8461,-745.2499,-552.111,930.6122,1
25.047,17.5276,3.334,0.08,-0.0,0.0001,-0.0,18.8021,4.5562,0.5892,1.8378,0.0003,0.0004,0.0016,0.0017,0.0,0.789,44.8452,-745.25,-552.111,930.6122,1
25.089,17.5276,3.334,0.08,-0.0,0.0001,0.0,18.8014,4.5552,0.59,1.8369,0.0002,-0.0001,0.0001,0.0003,0.0,0.79,38.3512,-751.4202,-559.787,939.9674,1
25.131,17.5276,3.334,0.08,-0.0,0.0001,-0.0,18.7441,4.4215,0.7931,1.7807,0.0006,0.0002,0.0004,0.0007,0.0,0.915,38.3488,-751.4204,-559.787,939.9674,1
25.172,17.5276,3.334,0.08,-0.0,0.0001,0.0,18.7425,4.4207,0.7937,1.7794,-0.0001,0.0006,-0.0007,0.0009,0.0,0.916,38.3451,-751.4206,-559.787,939.9675,1
25.214,17.5276,3.334,0.08,-0.0,0.0001,-0.0,18.7403,4.4196,0.7945,1.7776,0.0,-0.0002,-0.0002,0.0003,0.0,0.917,30.9535,-758.3098,-568.669,950.6613,1
25.255,17.5276,3.334,0.08,-0.0,0.0001,0.0,18.3441,4.4341,0.8165,1.5555,-0.0008,-0.0002,-0.0005,0.0009,0.0,0.955,30.9481,-758.31,-568.669,950.6614,1
25.297,17.5276,3.334,0.08,-0.0,0.0001,-0.0,18.3431,4.4357,0.8172,1.5564,-0.0002,0.0006,0.0005,0.0008,0.0,0.954,25.7355,-762.7612,-575.457,958.2338,1
25.339,17.5276,3.334,0.08,-0.0,0.0001,0.0,18.3418,4.438,0.8181,1.5577,0.0002,0.0004,0.0003,0.0005,0.0,0.952,25.7323,-762.7613,-575.457,958.2339,1
25.38,17.5276,3.334,0.08,-0.0,0.0001,-0.0,18.3407,4.4397,0.8187,1.5587,-0.0001,0.0002,-0.0003,0.0004,0.0,0.951,18.2447,-769.4765,-585.206,969.4309,1
25.422,17.5276,3.334,0.08,-0.0,0.0001,0.0,18.3397,4.4414,0.8194,1.5596,-0.0001,-0.0003,-0.0004,0.0005,0.0,0.95,18.2404,-769.4766,-585.206,969.431,1
25.463,17.5276,3.334,0.08,-0.0,0.0001,-0.0,18.2764,4.8988,0.7049,1.8438,-0.0002,-0.0003,0.0,0.0004,0.0,0.515,18.2382,-769.4767,-585.206,969.431,1
25.505,17.5276,3.334,0.08,-0.0,0.0001,-0.0,18.2757,4.9005,0.7031,1.8444,0.0001,-0.0002,0.0007,0.0007,0.0,0.513,18.2372,-769.4767,-585.206,969.4311,1
25.547,17.5276,3.334,0.08,-0.0,0.0001,0.0,18.437,4.7209,0.7201,1.7777,0.0004,0.0004,-0.0008,0.001,0.0,0.654,13.0206,-773.8617,-592.548,977.3748,1
25.588,17.5275,3.334,0.08,-0.0,0.0001,-0.0,18.4377,4.7206,0.7186,1.7772,0.0002,-0.0003,0.0004,0.0006,0.0,0.654,5.4061,-780.5219,-603.068,989.1231,1
25.63,17.5275,3.334,0.08,-0.0,0.0001,-0.0,18.4382,4.7203,0.7174,1.7769,0.0001,0.0004,-0.0005,0.0006,0.0,0.654,5.4015,-780.5219,-603.068,989.1232,1
25.671,17.5275,3.334,0.08,-0.0,0.0001,-0.0,18.1897,4.8996,0.8025,1.847,0.0003,0.0001,-0.0007,0.0008,0.0,0.473,5.4002,-780.5219,-603.068,989.1232,1
25.713,17.5275,3.3341,0.08,-0.0,0.0001,-0.0,18.1901,4.8996,0.8009,1.8465,0.0002,0.0004,-0.0013,0.0014,0.0,0.474,5.3982,-780.522,-603.068,989.1233,1
25.755,17.5275,3.3341,0.08,-0.0,0.0001,-0.0,18.1906,4.8996,0.7998,1.8463,0.0001,0.001,-0.0007,0.0012,0.0,0.474,0.1661,-784.896,-610.992,997.5054,1
25.796,17.5275,3.3341,0.08,-0.0,0.0001,0.0,18.191,4.8998,0.7986,1.8461,0.0003,-0.0002,-0.0008,0.0009,0.0,0.474,0.1629,-784.896,-610.992,997.5055,1
25.838,17.5275,3.3341,0.08,-0.0,0.0001,-0.0,18.1916,4.9,0.7972,1.8459,0.0004,0.0004,0.0004,0.0007,0.0,0.474,0.1624,-784.896,-610.992,997.5055,1
25.879,17.5275,3.3341,0.08,-0.0,0.0001,-0.0,18.3883,5.071,0.9991,2.1454,-0.0,-0.0005,0.0007,0.0008,0.113,0.382,-7.4684,-791.498,-622.432,1009.903,1
25.921,17.5275,3.3341,0.08,-0.0,0.0001,0.0,18.3887,5.0703,1.0008,2.1457,-0.0003,0.0006,0.0007,0.001,0.112,0.383,-7.4706,-791.498,-622.432,1009.903,1
